Datetime,Temperature,Cloud_Cover,Wind_Speed,Shortwave_Radiation
2026-03-28 04:00:00,3.7,2,7.4,1.0
2026-03-28 05:00:00,6.0,0,10.6,70.0
2026-03-28 06:00:00,8.9,2,9.2,221.0
2026-03-28 07:00:00,11.1,2,11.6,381.0
2026-03-28 08:00:00,13.1,6,12.2,516.0
2026-03-28 09:00:00,14.6,21,16.8,607.0
2026-03-28 10:00:00,15.3,25,16.7,628.0
2026-03-28 11:00:00,15.6,37,17.3,614.0
2026-03-28 12:00:00,14.6,81,17.9,567.0
2026-03-28 13:00:00,14.8,94,17.5,318.0
2026-03-28 14:00:00,14.1,100,17.7,205.0
2026-03-28 15:00:00,12.4,100,18.8,55.0
2026-03-28 16:00:00,11.2,100,16.1,24.0
2026-03-28 17:00:00,10.3,100,13.3,1.0
2026-03-28 18:00:00,10.4,100,11.7,0.0
2026-03-28 19:00:00,9.4,100,10.8,0.0
2026-03-28 20:00:00,9.4,71,11.0,0.0
2026-03-28 21:00:00,8.1,27,9.4,0.0
2026-03-28 22:00:00,6.6,95,9.1,0.0
2026-03-28 23:00:00,6.1,83,8.1,0.0
2026-03-29 00:00:00,6.2,100,8.7,0.0
2026-03-29 01:00:00,6.2,100,8.4,0.0
2026-03-29 02:00:00,6.0,100,9.9,0.0
2026-03-29 03:00:00,6.3,100,10.3,0.0
2026-03-29 04:00:00,6.7,100,10.5,1.0
2026-03-29 05:00:00,7.3,100,11.1,24.0
2026-03-29 06:00:00,7.6,100,12.1,71.0
2026-03-29 07:00:00,8.6,100,11.8,110.0
2026-03-29 08:00:00,9.8,100,11.9,152.0
2026-03-29 09:00:00,11.2,100,11.1,243.0
2026-03-29 10:00:00,13.6,100,12.1,463.0
2026-03-29 11:00:00,15.2,100,13.9,533.0
2026-03-29 12:00:00,15.6,100,12.8,409.0
2026-03-29 13:00:00,16.0,100,14.0,335.0
2026-03-29 14:00:00,15.6,99,16.4,287.0
2026-03-29 15:00:00,14.5,98,16.1,181.0
2026-03-29 16:00:00,12.6,80,13.8,80.0
2026-03-29 17:00:00,10.6,100,15.2,4.0
2026-03-29 18:00:00,10.2,90,15.6,0.0
2026-03-29 19:00:00,9.1,98,15.1,0.0
2026-03-29 20:00:00,8.3,98,14.4,0.0
2026-03-29 21:00:00,7.8,100,15.0,0.0
2026-03-29 22:00:00,7.7,100,15.7,0.0
2026-03-29 23:00:00,7.4,100,14.4,0.0
2026-03-30 00:00:00,6.9,98,16.0,0.0
2026-03-30 01:00:00,6.3,98,15.4,0.0
2026-03-30 02:00:00,5.6,100,14.5,0.0
2026-03-30 03:00:00,5.2,100,15.4,0.0
2026-03-30 04:00:00,5.3,100,16.4,2.0
2026-03-30 05:00:00,6.1,100,14.1,41.0
2026-03-30 06:00:00,7.4,100,15.4,118.0
2026-03-30 07:00:00,9.0,100,15.2,272.0
2026-03-30 08:00:00,9.9,100,13.8,254.0
2026-03-30 09:00:00,10.1,100,12.7,196.0
2026-03-30 10:00:00,9.9,100,12.3,165.0
2026-03-30 11:00:00,9.6,100,12.4,157.0
2026-03-30 12:00:00,9.4,100,12.6,119.0
2026-03-30 13:00:00,9.7,100,12.6,146.0
2026-03-30 14:00:00,9.4,100,10.3,98.0
2026-03-30 15:00:00,8.1,100,9.4,29.0
2026-03-30 16:00:00,7.7,100,9.8,11.0
2026-03-30 17:00:00,7.4,100,9.4,0.0
2026-03-30 18:00:00,7.9,100,9.6,0.0
2026-03-30 19:00:00,8.1,98,9.1,0.0
2026-03-30 20:00:00,7.5,96,7.9,0.0
2026-03-30 21:00:00,6.9,91,7.5,0.0
2026-03-30 22:00:00,6.7,97,7.1,0.0
2026-03-30 23:00:00,6.5,100,7.2,0.0
2026-03-31 00:00:00,6.8,100,8.2,0.0
2026-03-31 01:00:00,6.7,96,7.6,0.0
2026-03-31 02:00:00,6.1,98,7.4,0.0
2026-03-31 03:00:00,6.0,99,8.3,0.0
2026-03-31 04:00:00,6.1,100,9.8,2.0
2026-03-31 05:00:00,6.7,96,7.5,57.0
2026-03-31 06:00:00,7.5,98,6.7,160.0
2026-03-31 07:00:00,9.1,100,6.9,276.0
2026-03-31 08:00:00,10.6,100,6.1,275.0
2026-03-31 09:00:00,13.6,100,6.5,490.0
2026-03-31 10:00:00,15.2,98,7.6,538.0
2026-03-31 11:00:00,16.0,99,7.4,518.0
2026-03-31 12:00:00,17.5,100,6.3,549.0
2026-03-31 13:00:00,15.8,100,9.1,122.0
2026-03-31 14:00:00,14.9,100,11.2,139.0
2026-03-31 15:00:00,13.6,100,4.3,165.0
2026-03-31 16:00:00,11.8,100,9.6,42.0
2026-03-31 17:00:00,10.4,100,5.9,3.0
2026-03-31 18:00:00,10.2,100,9.6,0.0
2026-03-31 19:00:00,9.9,100,5.2,0.0
2026-03-31 20:00:00,9.4,86,7.2,0.0
2026-03-31 21:00:00,8.8,16,9.3,0.0
2026-03-31 22:00:00,7.8,55,8.1,0.0
2026-03-31 23:00:00,7.3,95,7.9,0.0
2026-04-01 00:00:00,7.8,99,9.4,0.0
2026-04-01 01:00:00,7.2,75,8.4,0.0
2026-04-01 02:00:00,6.6,94,7.9,0.0
2026-04-01 03:00:00,6.1,86,8.0,0.0
2026-04-01 04:00:00,5.9,91,8.7,3.0
2026-04-01 05:00:00,7.5,91,10.6,82.0
2026-04-01 06:00:00,9.4,99,9.4,237.0
2026-04-01 07:00:00,12.2,73,8.7,381.0
2026-04-01 08:00:00,13.4,69,9.2,452.0
2026-04-01 09:00:00,15.1,35,9.2,540.0
2026-04-01 10:00:00,16.9,100,10.7,599.0
2026-04-01 11:00:00,15.9,100,11.6,229.0
2026-04-01 12:00:00,17.0,100,12.9,218.0
2026-04-01 13:00:00,16.5,48,15.5,183.0
2026-04-01 14:00:00,17.1,38,13.2,265.0
2026-04-01 15:00:00,16.5,41,12.4,201.0
2026-04-01 16:00:00,14.6,26,9.4,79.0
2026-04-01 17:00:00,11.4,43,7.3,5.0
2026-04-01 18:00:00,10.8,38,11.7,0.0
2026-04-01 19:00:00,10.6,48,11.4,0.0
2026-04-01 20:00:00,10.1,17,12.1,0.0
2026-04-01 21:00:00,9.4,16,10.3,0.0
2026-04-01 22:00:00,8.6,18,9.8,0.0
2026-04-01 23:00:00,8.2,7,11.3,0.0
2026-04-02 00:00:00,8.9,4,10.8,0.0
2026-04-02 01:00:00,8.6,1,9.5,0.0
2026-04-02 02:00:00,7.9,23,9.0,0.0
2026-04-02 03:00:00,7.7,25,10.9,0.0
2026-04-02 04:00:00,7.2,100,8.1,4.0
2026-04-02 05:00:00,8.6,100,9.8,79.0
2026-04-02 06:00:00,8.9,100,11.4,172.0
2026-04-02 07:00:00,10.0,100,11.2,145.0
2026-04-02 08:00:00,11.7,100,11.9,262.0
2026-04-02 09:00:00,12.8,100,10.4,265.0
2026-04-02 10:00:00,14.4,80,10.9,405.0
2026-04-02 11:00:00,16.1,56,10.5,559.0
2026-04-02 12:00:00,15.5,77,12.3,515.0
2026-04-02 13:00:00,15.9,95,9.1,336.0
2026-04-02 14:00:00,16.6,97,9.9,264.0
2026-04-02 15:00:00,12.0,100,16.5,95.0
2026-04-02 16:00:00,11.1,37,6.0,63.0
2026-04-02 17:00:00,9.0,76,4.9,6.0
2026-04-02 18:00:00,9.9,73,9.0,0.0
2026-04-02 19:00:00,10.0,27,7.8,0.0
2026-04-02 20:00:00,9.4,95,11.4,0.0
2026-04-02 21:00:00,9.1,100,5.7,0.0
2026-04-02 22:00:00,8.9,100,8.1,0.0
2026-04-02 23:00:00,8.4,96,7.8,0.0
2026-04-03 00:00:00,8.6,16,12.0,0.0
2026-04-03 01:00:00,8.2,5,9.4,0.0
2026-04-03 02:00:00,6.6,95,5.8,0.0
2026-04-03 03:00:00,6.4,96,3.0,0.0
2026-04-03 04:00:00,6.2,94,5.5,5.0
2026-04-03 05:00:00,8.2,80,5.9,84.0
2026-04-03 06:00:00,10.3,98,3.4,246.0
2026-04-03 07:00:00,13.2,100,3.4,400.0
2026-04-03 08:00:00,15.2,99,3.6,534.0
2026-04-03 09:00:00,16.5,76,3.6,628.0
2026-04-03 10:00:00,17.5,100,5.3,643.0
2026-04-03 11:00:00,15.9,100,8.2,217.0
2026-04-03 12:00:00,13.5,95,2.7,173.0
2026-04-03 13:00:00,13.4,100,13.3,297.0
2026-04-03 14:00:00,12.6,70,11.2,156.0
2026-04-03 15:00:00,12.9,74,13.4,213.0
2026-04-03 16:00:00,11.3,98,9.7,78.0
2026-04-03 17:00:00,9.4,100,5.9,7.0
2026-04-03 18:00:00,9.1,100,5.2,0.0
2026-04-03 19:00:00,9.4,100,9.4,0.0
2026-04-03 20:00:00,9.1,100,9.6,0.0
2026-04-03 21:00:00,7.8,97,6.5,0.0
2026-04-03 22:00:00,7.6,96,8.9,0.0
2026-04-03 23:00:00,7.1,36,10.0,0.0
2026-04-04 00:00:00,7.8,98,13.3,0.0
2026-04-04 01:00:00,7.7,97,12.6,0.0
2026-04-04 02:00:00,7.3,69,13.1,0.0
2026-04-04 03:00:00,6.6,5,13.8,0.0
2026-04-04 04:00:00,6.0,9,14.7,7.0
2026-04-04 05:00:00,7.3,5,14.7,107.0
2026-04-04 06:00:00,9.5,7,11.9,270.0
2026-04-04 07:00:00,11.9,11,11.4,433.0
2026-04-04 08:00:00,13.8,19,14.2,572.0
2026-04-04 09:00:00,14.6,9,17.1,677.0
2026-04-04 10:00:00,15.1,0,16.6,733.0
2026-04-04 11:00:00,15.4,0,15.6,731.0
2026-04-04 12:00:00,15.7,0,16.2,688.0
2026-04-04 13:00:00,15.6,0,17.4,590.0
2026-04-04 14:00:00,15.0,0,17.5,452.0
2026-04-04 15:00:00,14.3,0,15.3,287.0
2026-04-04 16:00:00,12.1,0,9.6,119.0
2026-04-04 17:00:00,8.4,0,7.5,10.0
2026-04-04 18:00:00,7.3,0,7.2,0.0
2026-04-04 19:00:00,7.8,0,10.3,0.0
2026-04-04 20:00:00,7.8,0,12.7,0.0
2026-04-04 21:00:00,7.4,0,11.8,0.0
2026-04-04 22:00:00,6.8,5,9.7,0.0
2026-04-04 23:00:00,6.1,30,10.5,0.0
2026-04-05 00:00:00,6.7,20,14.9,0.0
2026-04-05 01:00:00,6.9,54,15.7,0.0
2026-04-05 02:00:00,6.7,99,14.7,0.0
2026-04-05 03:00:00,6.1,98,13.4,0.0
2026-04-05 04:00:00,6.2,60,12.6,7.0
2026-04-05 05:00:00,7.7,19,13.6,106.0
2026-04-05 06:00:00,9.5,23,18.9,274.0
2026-04-05 07:00:00,10.4,0,21.2,442.0
2026-04-05 08:00:00,11.4,0,20.1,589.0
2026-04-05 09:00:00,12.4,0,19.3,693.0
2026-04-05 10:00:00,13.2,0,19.9,747.0
2026-04-05 11:00:00,13.9,0,20.6,747.0
2026-04-05 12:00:00,14.8,0,20.2,693.0
2026-04-05 13:00:00,15.0,0,19.9,592.0
2026-04-05 14:00:00,14.9,0,19.9,452.0
2026-04-05 15:00:00,14.3,0,18.3,287.0
2026-04-05 16:00:00,12.4,0,12.6,120.0
2026-04-05 17:00:00,9.3,0,8.6,11.0
2026-04-05 18:00:00,7.8,0,7.8,0.0
2026-04-05 19:00:00,7.1,2,7.0,0.0
2026-04-05 20:00:00,6.1,0,7.3,0.0
2026-04-05 21:00:00,5.4,0,7.6,0.0
2026-04-05 22:00:00,5.5,0,9.6,0.0
2026-04-05 23:00:00,5.7,9,10.8,0.0
2026-04-06 00:00:00,5.2,19,12.3,0.0
2026-04-06 01:00:00,5.6,0,12.3,0.0
2026-04-06 02:00:00,5.9,40,14.2,0.0
2026-04-06 03:00:00,6.4,1,16.6,0.0
2026-04-06 04:00:00,7.2,2,18.0,10.0
2026-04-06 05:00:00,9.4,4,19.5,115.0
2026-04-06 06:00:00,12.1,14,18.7,277.0
2026-04-06 07:00:00,14.6,88,20.7,428.0
2026-04-06 08:00:00,15.8,99,26.8,536.0
2026-04-06 09:00:00,14.8,80,18.6,310.0
2026-04-06 10:00:00,17.2,100,27.6,528.0
2026-04-06 11:00:00,14.8,99,27.7,360.0
2026-04-06 12:00:00,12.4,96,20.1,86.0
2026-04-06 13:00:00,11.8,100,28.5,112.0
2026-04-06 14:00:00,10.6,100,30.8,87.0
2026-04-06 15:00:00,9.6,100,27.5,55.0
2026-04-06 16:00:00,8.8,2,26.4,16.0
2026-04-06 17:00:00,7.3,0,24.2,12.0
2026-04-06 18:00:00,5.8,1,19.4,0.0
2026-04-06 19:00:00,5.1,3,18.1,0.0
2026-04-06 20:00:00,4.4,0,16.9,0.0
2026-04-06 21:00:00,3.8,0,17.5,0.0
2026-04-06 22:00:00,3.2,0,16.5,0.0
2026-04-06 23:00:00,2.8,5,15.6,0.0
2026-04-07 00:00:00,2.9,0,16.3,0.0
2026-04-07 01:00:00,2.3,0,16.2,0.0
2026-04-07 02:00:00,2.0,0,16.6,0.0
2026-04-07 03:00:00,1.9,0,18.1,0.0
2026-04-07 04:00:00,2.2,5,19.4,11.0
2026-04-07 05:00:00,4.1,2,20.8,122.0
2026-04-07 06:00:00,6.0,44,24.9,283.0
2026-04-07 07:00:00,6.8,100,32.0,378.0
2026-04-07 08:00:00,6.8,42,27.9,219.0
2026-04-07 09:00:00,8.9,100,25.8,523.0
2026-04-07 10:00:00,7.9,100,24.4,481.0
2026-04-07 11:00:00,10.1,100,29.1,629.0
2026-04-07 12:00:00,9.1,88,25.9,307.0
2026-04-07 13:00:00,9.4,94,27.7,415.0
2026-04-07 14:00:00,8.2,99,24.4,276.0
2026-04-07 15:00:00,5.4,100,23.1,187.0
2026-04-07 16:00:00,5.1,54,16.6,86.0
2026-04-07 17:00:00,4.3,30,15.9,12.0
2026-04-07 18:00:00,4.0,99,16.6,0.0
2026-04-07 19:00:00,3.4,96,15.8,0.0
2026-04-07 20:00:00,3.0,99,16.1,0.0
2026-04-07 21:00:00,2.7,100,16.1,0.0
2026-04-07 22:00:00,2.5,100,15.9,0.0
2026-04-07 23:00:00,2.3,89,16.0,0.0
2026-04-08 00:00:00,1.8,100,13.0,0.0
2026-04-08 01:00:00,1.5,100,13.3,0.0
2026-04-08 02:00:00,1.5,59,14.4,0.0
2026-04-08 03:00:00,1.0,78,14.5,0.0
2026-04-08 04:00:00,1.2,100,16.5,11.0
2026-04-08 05:00:00,2.7,100,19.1,67.0
2026-04-08 06:00:00,3.3,100,20.6,119.0
2026-04-08 07:00:00,4.9,100,20.1,256.0
2026-04-08 08:00:00,5.8,100,21.2,266.0
2026-04-08 09:00:00,5.8,100,22.4,224.0
2026-04-08 10:00:00,5.9,100,21.7,160.0
2026-04-08 11:00:00,6.9,100,21.2,266.0
2026-04-08 12:00:00,5.3,95,16.8,218.0
2026-04-08 13:00:00,6.1,100,17.5,339.0
2026-04-08 14:00:00,7.8,94,21.4,322.0
2026-04-08 15:00:00,6.2,99,19.3,193.0
2026-04-08 16:00:00,5.3,88,18.4,108.0
2026-04-08 17:00:00,3.2,95,16.7,12.0
2026-04-08 18:00:00,3.2,100,14.2,0.0
2026-04-08 19:00:00,3.0,73,15.6,0.0
2026-04-08 20:00:00,2.2,78,16.0,0.0
2026-04-08 21:00:00,1.9,100,15.9,0.0
2026-04-08 22:00:00,1.8,99,15.8,0.0
2026-04-08 23:00:00,1.6,100,15.7,0.0
2026-04-09 00:00:00,2.0,49,16.1,0.0
2026-04-09 01:00:00,1.6,95,16.3,0.0
2026-04-09 02:00:00,1.4,100,16.0,0.0
2026-04-09 03:00:00,1.9,100,16.7,0.0
2026-04-09 04:00:00,2.0,100,16.3,5.0
2026-04-09 05:00:00,2.3,100,18.9,35.0
2026-04-09 06:00:00,3.0,100,18.3,130.0
2026-04-09 07:00:00,4.3,100,19.9,220.0
2026-04-09 08:00:00,4.2,100,18.2,246.0
2026-04-09 09:00:00,4.6,100,20.1,295.0
2026-04-09 10:00:00,4.7,100,19.5,293.0
2026-04-09 11:00:00,4.5,100,21.6,223.0
2026-04-09 12:00:00,4.5,100,20.0,198.0
2026-04-09 13:00:00,4.9,73,20.6,227.0
2026-04-09 14:00:00,5.2,75,19.9,166.0
2026-04-09 15:00:00,5.7,100,19.2,177.0
2026-04-09 16:00:00,5.1,100,17.9,68.0
2026-04-09 17:00:00,4.0,54,16.0,9.0
2026-04-09 18:00:00,1.8,29,13.7,0.0
2026-04-09 19:00:00,1.5,80,15.1,0.0
2026-04-09 20:00:00,0.9,15,14.8,0.0
2026-04-09 21:00:00,0.5,80,14.7,0.0
2026-04-09 22:00:00,0.3,96,14.4,0.0
2026-04-09 23:00:00,0.8,84,14.7,0.0
2026-04-10 00:00:00,0.4,100,13.0,0.0
2026-04-10 01:00:00,0.2,100,12.9,0.0
2026-04-10 02:00:00,1.1,100,15.0,0.0
2026-04-10 03:00:00,1.1,100,15.0,0.0
2026-04-10 04:00:00,1.5,100,15.3,9.0
2026-04-10 05:00:00,2.4,100,16.5,65.0
2026-04-10 06:00:00,2.5,100,21.7,145.0
2026-04-10 07:00:00,2.8,100,21.1,156.0
2026-04-10 08:00:00,3.4,100,22.5,195.0
2026-04-10 09:00:00,3.8,100,23.4,184.0
2026-04-10 10:00:00,4.9,100,23.8,323.0
2026-04-10 11:00:00,5.1,100,22.8,283.0
2026-04-10 12:00:00,3.8,100,21.6,190.0
2026-04-10 13:00:00,4.2,100,23.1,150.0
2026-04-10 14:00:00,4.0,100,20.7,86.0
2026-04-10 15:00:00,3.5,100,16.1,57.0
2026-04-10 16:00:00,2.7,100,13.8,26.0
2026-04-10 17:00:00,1.5,100,10.1,3.0
2026-04-10 18:00:00,2.0,100,13.0,0.0
2026-04-10 19:00:00,1.5,100,10.3,0.0
2026-04-10 20:00:00,1.4,100,8.0,0.0
2026-04-10 21:00:00,1.2,98,8.6,0.0
2026-04-10 22:00:00,0.9,100,9.6,0.0
2026-04-10 23:00:00,0.2,95,9.7,0.0
2026-04-11 00:00:00,0.9,100,12.1,0.0
2026-04-11 01:00:00,1.1,100,11.9,0.0
2026-04-11 02:00:00,1.5,100,12.1,0.0
2026-04-11 03:00:00,1.6,100,12.4,0.0
2026-04-11 04:00:00,1.8,100,12.1,9.0
2026-04-11 05:00:00,2.5,100,12.4,86.0
2026-04-11 06:00:00,2.7,100,12.9,179.0
2026-04-11 07:00:00,3.5,100,13.8,160.0
2026-04-11 08:00:00,4.4,100,13.8,191.0
2026-04-11 09:00:00,5.6,97,11.7,241.0
2026-04-11 10:00:00,6.4,100,12.3,270.0
2026-04-11 11:00:00,5.9,100,12.8,220.0
2026-04-11 12:00:00,6.3,100,14.3,190.0
2026-04-11 13:00:00,6.8,100,14.5,288.0
2026-04-11 14:00:00,6.9,100,15.6,252.0
2026-04-11 15:00:00,6.0,100,12.4,150.0
2026-04-11 16:00:00,5.1,100,9.2,43.0
2026-04-11 17:00:00,4.1,100,11.2,6.0
2026-04-11 18:00:00,3.6,100,10.5,0.0
2026-04-11 19:00:00,3.6,100,10.2,0.0
2026-04-11 20:00:00,3.1,100,7.7,0.0
2026-04-11 21:00:00,2.6,100,7.2,0.0
2026-04-11 22:00:00,2.7,100,7.3,0.0
2026-04-11 23:00:00,2.5,100,7.1,0.0
2026-04-12 00:00:00,2.3,100,6.4,0.0
2026-04-12 01:00:00,2.2,100,5.8,0.0
2026-04-12 02:00:00,2.0,100,5.8,0.0
2026-04-12 03:00:00,1.5,66,4.4,0.0
2026-04-12 04:00:00,1.1,97,4.3,16.0
2026-04-12 05:00:00,2.7,99,6.7,99.0
2026-04-12 06:00:00,3.8,100,5.5,208.0
2026-04-12 07:00:00,5.1,100,5.3,260.0
2026-04-12 08:00:00,6.6,100,4.8,425.0
2026-04-12 09:00:00,7.8,100,3.7,591.0
2026-04-12 10:00:00,8.2,100,4.5,477.0
2026-04-12 11:00:00,8.4,100,7.2,334.0
2026-04-12 12:00:00,7.5,100,5.2,253.0
2026-04-12 13:00:00,7.8,87,6.3,189.0
2026-04-12 14:00:00,6.7,97,11.5,293.0
2026-04-12 15:00:00,6.8,53,3.5,262.0
2026-04-12 16:00:00,5.8,25,1.0,132.0
2026-04-12 17:00:00,3.2,3,3.2,19.0
2026-04-12 18:00:00,3.2,17,0.8,0.0
2026-04-12 19:00:00,2.8,37,0.2,0.0
2026-04-12 20:00:00,2.6,9,0.7,0.0
2026-04-12 21:00:00,2.2,2,1.3,0.0
2026-04-12 22:00:00,0.9,2,2.7,0.0
2026-04-12 23:00:00,-0.1,98,2.7,0.0
2026-04-13 00:00:00,-0.1,99,1.5,0.0
2026-04-13 01:00:00,-0.4,100,4.2,0.0
2026-04-13 02:00:00,-0.4,100,4.8,0.0
2026-04-13 03:00:00,-0.9,100,4.0,0.0
2026-04-13 04:00:00,-0.5,100,4.7,15.0
2026-04-13 05:00:00,0.6,100,5.8,83.0
2026-04-13 06:00:00,2.2,100,7.8,189.0
2026-04-13 07:00:00,4.8,99,8.5,315.0
2026-04-13 08:00:00,6.6,80,10.3,414.0
2026-04-13 09:00:00,8.2,71,9.8,589.0
2026-04-13 10:00:00,9.1,38,9.8,583.0
2026-04-13 11:00:00,10.0,43,9.7,601.0
2026-04-13 12:00:00,10.6,100,7.4,556.0
2026-04-13 13:00:00,10.6,100,7.8,329.0
2026-04-13 14:00:00,8.2,79,16.9,228.0
2026-04-13 15:00:00,7.9,7,10.0,216.0
2026-04-13 16:00:00,6.9,0,6.4,144.0
2026-04-13 17:00:00,4.5,0,8.7,21.0
2026-04-13 18:00:00,3.3,1,6.9,0.0
2026-04-13 19:00:00,2.8,2,6.5,0.0
2026-04-13 20:00:00,2.3,5,7.0,0.0
2026-04-13 21:00:00,2.0,0,7.0,0.0
2026-04-13 22:00:00,1.5,0,6.9,0.0
2026-04-13 23:00:00,0.9,0,6.7,0.0
2026-04-14 00:00:00,0.8,0,7.1,0.0
2026-04-14 01:00:00,0.4,0,7.2,0.0
2026-04-14 02:00:00,0.2,0,7.3,0.0
2026-04-14 03:00:00,0.2,0,7.6,0.0
2026-04-14 04:00:00,1.2,0,8.9,25.0
2026-04-14 05:00:00,3.9,0,9.5,155.0
2026-04-14 06:00:00,6.9,0,6.8,325.0
2026-04-14 07:00:00,10.2,0,8.4,489.0
2026-04-14 08:00:00,11.9,0,10.8,627.0
2026-04-14 09:00:00,13.5,52,12.1,726.0
2026-04-14 10:00:00,14.2,42,12.1,647.0
2026-04-14 11:00:00,15.1,58,12.3,684.0
2026-04-14 12:00:00,15.1,8,11.8,636.0
2026-04-14 13:00:00,15.4,10,13.1,618.0
2026-04-14 14:00:00,15.1,10,13.5,479.0
2026-04-14 15:00:00,14.4,9,13.5,316.0
2026-04-14 16:00:00,12.2,1,7.7,151.0
2026-04-14 17:00:00,8.9,1,8.4,24.0
2026-04-14 18:00:00,8.6,2,10.1,0.0
2026-04-14 19:00:00,8.6,5,11.2,0.0
2026-04-14 20:00:00,7.5,5,10.4,0.0
2026-04-14 21:00:00,5.9,1,8.2,0.0
2026-04-14 22:00:00,5.0,0,8.9,0.0
2026-04-14 23:00:00,4.8,0,9.6,0.0
2026-04-15 00:00:00,4.3,0,10.5,0.0
2026-04-15 01:00:00,3.7,0,9.6,0.0
2026-04-15 02:00:00,3.1,0,9.4,0.0
2026-04-15 03:00:00,2.7,0,10.0,0.0
2026-04-15 04:00:00,3.5,0,11.5,28.0
2026-04-15 05:00:00,6.4,0,11.7,162.0
2026-04-15 06:00:00,9.8,0,9.0,333.0
2026-04-15 07:00:00,12.8,0,10.8,496.0
2026-04-15 08:00:00,14.6,0,16.1,634.0
2026-04-15 09:00:00,15.5,0,15.5,732.0
2026-04-15 10:00:00,16.2,0,14.1,782.0
2026-04-15 11:00:00,16.8,2,14.1,780.0
2026-04-15 12:00:00,17.2,26,14.1,728.0
2026-04-15 13:00:00,17.5,100,15.0,618.0
2026-04-15 14:00:00,17.2,50,15.2,442.0
2026-04-15 15:00:00,16.6,98,13.2,302.0
2026-04-15 16:00:00,13.9,100,6.0,136.0
2026-04-15 17:00:00,10.9,95,4.4,20.0
2026-04-15 18:00:00,9.9,98,4.9,0.0
2026-04-15 19:00:00,9.5,95,6.7,0.0
2026-04-15 20:00:00,8.8,100,6.7,0.0
2026-04-15 21:00:00,8.2,100,8.1,0.0
2026-04-15 22:00:00,8.5,100,8.4,0.0
2026-04-15 23:00:00,8.5,100,10.7,0.0
2026-04-16 00:00:00,9.2,96,10.6,0.0
2026-04-16 01:00:00,9.2,99,9.6,0.0
2026-04-16 02:00:00,8.2,88,6.5,0.0
2026-04-16 03:00:00,7.2,92,5.8,0.0
2026-04-16 04:00:00,7.0,33,4.7,26.0
2026-04-16 05:00:00,9.5,77,8.3,160.0
2026-04-16 06:00:00,11.4,100,4.8,292.0
2026-04-16 07:00:00,14.3,100,4.8,454.0
2026-04-16 08:00:00,15.1,100,8.1,385.0
2026-04-16 09:00:00,16.0,95,9.9,449.0
2026-04-16 10:00:00,17.4,100,12.4,624.0
2026-04-16 11:00:00,16.7,100,15.4,364.0
2026-04-16 12:00:00,15.3,100,12.6,196.0
2026-04-16 13:00:00,16.6,48,10.7,356.0
2026-04-16 14:00:00,17.4,64,13.8,469.0
2026-04-16 15:00:00,15.6,100,17.6,223.0
2026-04-16 16:00:00,12.2,100,9.7,59.0
2026-04-16 17:00:00,11.8,100,5.7,5.0
2026-04-16 18:00:00,11.4,50,9.2,0.0
2026-04-16 19:00:00,11.8,77,10.5,0.0
2026-04-16 20:00:00,11.4,96,15.3,0.0
2026-04-16 21:00:00,10.6,45,11.7,0.0
2026-04-16 22:00:00,9.6,98,8.4,0.0
2026-04-16 23:00:00,8.9,41,8.2,0.0
2026-04-17 00:00:00,9.2,77,6.9,0.0
2026-04-17 01:00:00,8.5,100,7.5,0.0
2026-04-17 02:00:00,8.7,100,7.6,0.0
2026-04-17 03:00:00,8.2,100,5.9,0.0
2026-04-17 04:00:00,8.4,100,7.4,21.0
2026-04-17 05:00:00,9.2,100,10.8,84.0
2026-04-17 06:00:00,9.4,100,8.6,126.0
2026-04-17 07:00:00,9.6,100,6.4,97.0
2026-04-17 08:00:00,10.9,98,4.5,191.0
2026-04-17 09:00:00,13.4,30,4.3,467.0
2026-04-17 10:00:00,15.1,50,5.8,790.0
2026-04-17 11:00:00,15.6,35,7.6,774.0
2026-04-17 12:00:00,16.2,70,10.5,714.0
2026-04-17 13:00:00,16.1,60,10.6,458.0
2026-04-17 14:00:00,16.2,76,10.2,386.0
2026-04-17 15:00:00,15.6,100,9.4,225.0
2026-04-17 16:00:00,14.1,100,8.5,87.0
2026-04-17 17:00:00,9.9,84,16.7,18.0
2026-04-17 18:00:00,9.6,100,10.4,0.0
2026-04-17 19:00:00,9.7,65,9.5,0.0
2026-04-17 20:00:00,8.4,20,8.2,0.0
2026-04-17 21:00:00,7.0,80,9.6,0.0
2026-04-17 22:00:00,6.4,74,10.8,0.0
2026-04-17 23:00:00,5.6,31,9.0,0.0
2026-04-18 00:00:00,5.1,22,10.7,0.0
2026-04-18 01:00:00,4.6,34,11.6,0.0
2026-04-18 02:00:00,4.2,18,10.2,0.0
2026-04-18 03:00:00,3.5,7,10.3,0.0
2026-04-18 04:00:00,4.2,0,11.8,35.0
2026-04-18 05:00:00,6.1,50,10.3,172.0
2026-04-18 06:00:00,7.8,69,10.4,326.0
2026-04-18 07:00:00,8.6,98,15.4,388.0
2026-04-18 08:00:00,7.9,100,13.0,220.0
2026-04-18 09:00:00,8.8,100,13.7,344.0
2026-04-18 10:00:00,9.4,94,12.5,309.0
2026-04-18 11:00:00,10.5,57,14.0,466.0
2026-04-18 12:00:00,10.8,66,16.0,494.0
2026-04-18 13:00:00,11.6,75,17.5,423.0
2026-04-18 14:00:00,11.6,61,18.8,354.0
2026-04-18 15:00:00,10.9,57,20.1,239.0
